account_name,cluster
ProceedsFromIssuanceOfOtherLongTermDebt,16
ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,16
ProceedsFromIssuanceOfPrivatePlacement,16
ProceedsFromIssuanceOfRedeemableConvertiblePreferredStock,16
ProceedsFromIssuanceOfRedeemablePreferredStock,16
ProceedsFromIssuanceOfSecuredDebt,16
ProceedsFromIssuanceOfSeniorLongTermDebt,16
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlans,10
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions,10
ProceedsFromIssuanceOfSubordinatedLongTermDebt,16
ProceedsFromIssuanceOfUnsecuredDebt,16
ProceedsFromIssuanceOfWarrants,16
ProceedsFromIssuanceOrSaleOfEquity,16
ProceedsFromLeasesHeldForInvestment,0
ProceedsFromLegalSettlements,16
ProceedsFromLifeInsurancePolicies,16
ProceedsFromLimitedPartnershipInvestments,16
ProceedsFromLinesOfCredit,16
ProceedsFromLoanAndLeaseOriginationsAndPrincipalCollections,16
ProceedsFromLoanAndLeaseOriginationsAndPrincipalCollections1,16
ProceedsFromLongTermLinesOfCredit,16
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,16
ProceedsFromMaturitiesPrepaymentsAndCallsOfHeldToMaturitySecurities,16
ProceedsFromMaturitiesPrepaymentsAndCallsOfOtherInvestments,16
ProceedsFromMaturitiesPrepaymentsAndCallsOfShorttermInvestments,16
ProceedsFromMinorityShareholders,16
ProceedsFromNotesPayable,14
ProceedsFromOtherDebt,16
ProceedsFromOtherEquity,16
ProceedsFromOtherShortTermDebt,16
ProceedsFromPaymentsForFederalFundsSoldAndSecuritiesPurchasedUnderAgreementsToResellNet,16
ProceedsFromPaymentsForInInterestBearingDepositsInBanks,0
ProceedsFromPaymentsForLongTermLoansForRelatedParties,16
ProceedsFromPaymentsForOtherFinancingActivities,16
ProceedsFromPaymentsForSecuritiesPurchasedUnderAgreementsToResell,16
ProceedsFromPaymentsForTradingSecurities,16
ProceedsFromPaymentsToMinorityShareholders,16
ProceedsFromRelatedPartyDebt,16
ProceedsFromRepaymentsOfCommercialPaper,16
ProceedsFromRepaymentsOfDebt,16
ProceedsFromRepaymentsOfLinesOfCredit,16
ProceedsFromRepaymentsOfLongTermDebtAndCapitalSecurities,16
ProceedsFromRepaymentsOfOtherDebt,16
ProceedsFromRepaymentsOfOtherLongTermDebt,16
ProceedsFromRepaymentsOfRelatedPartyDebt,16
ProceedsFromRepaymentsOfRestrictedCashFinancingActivities,16
ProceedsFromRepaymentsOfSecuredDebt,16
ProceedsFromRepaymentsOfShortTermDebt,16
ProceedsFromRepaymentsOfShortTermDebtMaturingInMoreThanThreeMonths,16
ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,16
ProceedsFromRepurchaseOfEquity,16
ProceedsFromSaleAndCollectionOfFinanceReceivables,16
ProceedsFromSaleAndCollectionOfLoansHeldforsale,16
ProceedsFromSaleAndCollectionOfLoansReceivable,16
ProceedsFromSaleAndCollectionOfNotesReceivable,16
ProceedsFromSaleAndCollectionOfReceivables,16
ProceedsFromSaleAndMaturityOfAvailableForSaleSecurities,16
ProceedsFromSaleAndMaturityOfHeldToMaturitySecurities,16
ProceedsFromSaleAndMaturityOfMarketableSecurities,16
ProceedsFromSaleAndMaturityOfOtherInvestments,16
ProceedsFromSaleAndMaturityOfTradingSecuritiesHeldforinvestment,0
ProceedsFromSaleMaturityAndCollectionOfShorttermInvestments,16
ProceedsFromSaleMaturityAndCollectionsOfInvestments,16
ProceedsFromSaleOfAvailableForSaleSecurities,16
ProceedsFromSaleOfAvailableForSaleSecuritiesDebt,16
ProceedsFromSaleOfAvailableForSaleSecuritiesEquity,16
ProceedsFromSaleOfBuildings,16
ProceedsFromSaleOfEquityMethodInvestments,16
ProceedsFromSaleOfEquitySecuritiesFvNi,16
ProceedsFromSaleOfFinanceReceivables,16
ProceedsFromSaleOfForeclosedAssets,16
ProceedsFromSaleOfInsuranceInvestments,16
ProceedsFromSaleOfIntangibleAssets,16
ProceedsFromSaleOfInterestInPartnershipUnit,16
ProceedsFromSaleOfInvestmentProjects,16
ProceedsFromSaleOfLandHeldforinvestment,16
ProceedsFromSaleOfLoansAndLeasesHeldForInvestment,16
ProceedsFromSaleOfLoansHeldForInvestment,16
ProceedsFromSaleOfLoansHeldForSale,16
ProceedsFromSaleOfLongtermInvestments,16
ProceedsFromSaleOfNotesReceivable,16
ProceedsFromSaleOfOtherAssets,16
ProceedsFromSaleOfOtherAssets1,16
ProceedsFromSaleOfOtherAssetsInvestingActivities,16
ProceedsFromSaleOfOtherInvestments,16
ProceedsFromSaleOfOtherProductiveAssets,16
ProceedsFromSaleOfProductiveAssets,16
ProceedsFromSaleOfPropertyHeldForSale,16
ProceedsFromSaleOfPropertyPlantAndEquipment,16
ProceedsFromSaleOfShortTermInvestments,16
ProceedsFromSaleOfTradingSecuritiesHeldforinvestment,16
ProceedsFromSaleOfTreasuryStock,16
ProceedsFromSalesOfAssetsInvestingActivities,16
ProceedsFromSecuredNotesPayable,16
ProceedsFromSecuritizationsOfConsumerLoans,16
ProceedsFromShortTermDebt,16
ProceedsFromShortTermDebtMaturingInMoreThanThreeMonths,8
ProceedsFromShortTermDebtMaturingInThreeMonthsOrLess,8
ProceedsFromStockOptionsExercised,10
ProceedsFromStockPlans,16
ProceedsFromUnsecuredLinesOfCredit,16
ProceedsFromWarrantExercises,16
ProductLiabilityContingencyRecoveryFromThirdPartyOfEnvironmentalRemediationCost,6
ProductWarrantyAccrual,14
ProductWarrantyAccrualAdditionsFromBusinessAcquisition,6
ProductWarrantyAccrualClassifiedCurrent,6
ProductWarrantyAccrualNoncurrent,14
ProductWarrantyAccrualPayments,14
ProductWarrantyAccrualPreexistingIncreaseDecrease,6
ProductWarrantyAccrualWarrantiesIssued,14
ProductWarrantyExpense,17
ProductionAndDistributionCosts,17
ProductionRelatedImpairmentsOrCharges,6
ProfessionalAndContractServicesExpense,17
ProfessionalFees,17
ProfitLoss,17
PromotionalAllowances,14
PropertyPlantAndEquipmentAdditions,2
PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetAccumulatedDepreciationAndAmortization,2
PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetAfterAccumulatedDepreciationAndAmortization,2
PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetBeforeAccumulatedDepreciationAndAmortization,2
PropertyPlantAndEquipmentDisposals,2
PropertyPlantAndEquipmentExcludingLessorAssetUnderOperatingLeaseAccumulatedDepreciation,2
PropertyPlantAndEquipmentExcludingLessorAssetUnderOperatingLeaseAfterAccumulatedDepreciation,2
PropertyPlantAndEquipmentExcludingLessorAssetUnderOperatingLeaseBeforeAccumulatedDepreciation,2
PropertyPlantAndEquipmentFairValueDisclosure,4
PropertyPlantAndEquipmentGross,2
PropertyPlantAndEquipmentNet,2
PropertyPlantAndEquipmentOther,2
PropertyPlantAndEquipmentTransfersAndChanges,2
PropertyPlantAndEquipmentUsefulLifeAverage,2
PropertyPlantAndEquipmentUsefulLifeMaximum,1
PropertyPlantAndEquipmentUsefulLifeMinimum,1
PropertySubjectToOrAvailableForOperatingLeaseAccumulatedDepreciation,2
PropertySubjectToOrAvailableForOperatingLeaseGross,2
PropertySubjectToOrAvailableForOperatingLeaseNet,2
PropertySubjectToOrAvailableForOperatingLeaseNumberOfUnits,13
ProvedDevelopedAndUndevelopedReservesPeriodIncreaseDecrease,2
ProvisionForDoubtfulAccounts,17
ProvisionForLoanAndLeaseLosses,5
ProvisionForLoanLeaseAndOtherLosses,5
ProvisionForLoanLossesExpensed,17
ProvisionForOtherLosses,17
PurchaseCommitmentRemainingMinimumAmountCommitted,8
PurchaseObligation,14
PurchaseObligationDueAfterFifthYear,8
PurchaseObligationDueInFifthYear,8
PurchaseObligationDueInFourthAndFifthYear,8
PurchaseObligationDueInFourthYear,8
PurchaseObligationDueInNextTwelveMonths,8
PurchaseObligationDueInSecondAndThirdYear,8
PurchaseObligationDueInSecondYear,8
PurchaseObligationDueInThirdYear,8
PurchaseObligationFutureMinimumPaymentsRemainderOfFiscalYear,8
QualifiedAffordableHousingProjectInvestmentsCommitment,6
QualitativeAndQuantitativeInformationAssetsOrLiabilitiesForTransferorsContinuingInvolvementInSecuritizationOrAssetbackedFinancingArrangementPrincipalAmountsOutstanding,0
QuantifyingMisstatementInCurrentYearFinancialStatementsAmount,6
QuarterlyFinancialInformationQuarterlyChargesAndCreditsAmountAffectingComparability,6
RealEstateAcquiredThroughForeclosure,0
RealEstateInvestmentsOther,14
RealizedGainLossOnMarketableSecuritiesAndCostMethodInvestmentsExcludingOtherThanTemporaryImpairmentsAndOtherInvestments,3
RealizedGainLossOnMarketableSecuritiesCostMethodInvestmentsAndOtherInvestments,3
RealizedInvestmentGainsLosses,17
RecapitalizationCosts,17
ReceivableFromShareholdersOrAffiliatesForIssuanceOfCapitalStock,0
ReceivablesFairValueDisclosure,4
ReceivablesFromBrokersDealersAndClearingOrganizations,0
ReceivablesFromCustomers,14
ReceivablesHeldForSaleAmount,13
ReceivablesLongTermContractsOrPrograms,2
ReceivablesNetCurrent,15
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodBeforeTax,3
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,3
ReclassificationFromAociCurrentPeriodBeforeTaxAttributableToParent,3
ReclassificationFromAociCurrentPeriodNetOfTaxAttributableToParent,3
ReclassificationFromAociCurrentPeriodTax,3
ReclassificationsOfTemporaryToPermanentEquity,3
RecognitionOfDeferredRevenue,14
RecordedUnconditionalPurchaseObligation,14
RecordedUnconditionalPurchaseObligationDueAfterFifthYear,8
RecordedUnconditionalPurchaseObligationDueInFifthYear,8
RecordedUnconditionalPurchaseObligationDueInFourthYear,8
RecordedUnconditionalPurchaseObligationDueInRemainderOfFiscalYear,8
RecordedUnconditionalPurchaseObligationDueInSecondYear,8
RecordedUnconditionalPurchaseObligationDueInThirdYear,8
RecordedUnconditionalPurchaseObligationDueWithinOneYear,8
RedeemableNoncontrollingInterestEquityCarryingAmount,13
RedeemableNoncontrollingInterestEquityCommonCarryingAmount,13
RedeemableNoncontrollingInterestEquityFairValue,4
RedeemableNoncontrollingInterestEquityOtherCarryingAmount,13
RedeemableNoncontrollingInterestEquityPreferredCarryingAmount,13
RedeemableNoncontrollingInterestEquityRedemptionValue,13
RegistrationPaymentArrangementMaximumPotentialConsideration,6
ReinsuranceCostsAndRecoveriesNet,17
ReinsuranceEffectOnClaimsAndBenefitsIncurredAmountCeded,2
ReinsuranceLossOnUncollectibleAccountsInPeriodAmount,2
ReinsurancePayable,14
ReinsurancePremiumsForInsuranceCompaniesByProductSegmentAmountAssumedFromOtherCompanies,2
ReinsurancePremiumsForInsuranceCompaniesByProductSegmentGrossAmount,13
ReinsurancePremiumsForInsuranceCompaniesByProductSegmentNetAmount,13
ReinsuranceReceivablesIncurredButNotReportedClaims,2
ReinsuranceReceivablesPaidLossesRecoverable,2
ReinsuranceRecoverableCreditLossExpenseReversal,3
ReinsuranceRecoverableForUnpaidClaimsAndClaimsAdjustments,2
ReinsuranceRecoverables,14
ReinsuranceRecoverablesAllowance,14
ReinsuranceRecoverablesGross,17
ReinsuranceRecoverablesOnPaidAndUnpaidLosses,2
ReinsuranceRecoverablesOnPaidLosses,2
ReinsuranceRecoverablesOnPaidLossesGross,2
RelatedPartiesAmountInCostOfSales,6
RelatedPartyTransactionAmountsOfTransaction,6
RelatedPartyTransactionDueFromToRelatedParty,6
RelatedPartyTransactionDueFromToRelatedPartyCurrent,6
RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,17
RelatedPartyTransactionPurchasesFromRelatedParty,16
RelatedPartyTransactionRate,14
RentalIncomeNonoperating,17
ReorganizationItems,17
ReorganizationValueCashInExcessOfNormalOperatingNeeds,6
RepaymentOfNotesReceivableFromRelatedParties,16
RepaymentsOfAssumedDebt,14
RepaymentsOfBankDebt,14
RepaymentsOfCommercialPaper,14
RepaymentsOfConvertibleDebt,14
RepaymentsOfDebt,14
RepaymentsOfDebtAndCapitalLeaseObligations,16
RepaymentsOfDebtMaturingInMoreThanThreeMonths,8
RepaymentsOfLinesOfCredit,16
RepaymentsOfLongTermCapitalLeaseObligations,16
RepaymentsOfLongTermDebt,16
RepaymentsOfLongTermDebtAndCapitalSecurities,16
RepaymentsOfLongTermLinesOfCredit,16
RepaymentsOfNotesPayable,14
RepaymentsOfOtherDebt,14
RepaymentsOfOtherLongTermDebt,16
RepaymentsOfOtherShortTermDebt,16
RepaymentsOfRelatedPartyDebt,16
RepaymentsOfSecuredDebt,14
RepaymentsOfSeniorDebt,14
RepaymentsOfShortTermDebt,16
RepaymentsOfShortTermDebtMaturingInMoreThanThreeMonths,8
RepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,8
RepaymentsOfUnsecuredDebt,14
ReportingUnitAmountOfFairValueInExcessOfCarryingAmount,6
ReportingUnitPercentageOfFairValueInExcessOfCarryingAmount,6
ReportingUnitZeroOrNegativeCarryingAmountAmountOfAllocatedGoodwill,6
RepurchaseAgreementCounterpartyAmountAtRisk,7
ResearchAndDevelopmentArrangementWithFederalGovernmentCustomerFundingToOffsetCostsIncurred,6
ResearchAndDevelopmentExpense,17
ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,17
ResearchAndDevelopmentExpenseSoftwareExcludingAcquiredInProcessCost,17
ResearchAndDevelopmentInProcess,2
ResidualValueOfLeasedAsset,2
RestatementOfPriorYearIncomeNetOfTax,3
RestrictedCash,14
RestrictedCashAndCashEquivalents,0
RestrictedCashAndCashEquivalentsAtCarryingValue,0
RestrictedCashAndCashEquivalentsNoncurrent,0
RestrictedCashAndInvestments,14
RestrictedCashAndInvestmentsCurrent,15
RestrictedCashAndInvestmentsNoncurrent,14
RestrictedCashCurrent,15
RestrictedCashNoncurrent,14
RestrictedInvestments,14
RestrictedInvestmentsNoncurrent,14
RestrictedStockExpense,17
RestrictedStockValueSharesIssuedNetOfTaxWithholdings,10
RestructuringAndRelatedCostCostIncurredToDate,6
RestructuringAndRelatedCostCostIncurredToDate1,6
RestructuringAndRelatedCostExpectedCost,9
RestructuringAndRelatedCostExpectedCost1,6
RestructuringAndRelatedCostExpectedCostRemaining,9
RestructuringAndRelatedCostExpectedCostRemaining1,6
RestructuringAndRelatedCostExpectedNumberOfPositionsEliminated,6
RestructuringAndRelatedCostIncurredCost,2
RestructuringAndRelatedCostNumberOfPositionsEliminated,6
RestructuringAndRelatedCostNumberOfPositionsEliminatedInceptionToDate,6
RestructuringAndRelatedCostNumberOfPositionsEliminatedInceptionToDatePercent,6
RestructuringAndRelatedCostNumberOfPositionsEliminatedPeriodPercent,6
RestructuringAndRelatedCostReportableSegmentIncurredCost,6
RestructuringCharges,17
RestructuringCosts,17
RestructuringCostsAndAssetImpairmentCharges,1
RestructuringReserve,14
RestructuringReserveAcceleratedDepreciation,6
RestructuringReserveAccrualAdjustment,17
RestructuringReserveAccrualAdjustment1,6
RestructuringReserveCurrent,15
RestructuringReserveNoncurrent,14
RestructuringReservePeriodExpense,17
RestructuringReservePeriodIncreaseDecrease,6
RestructuringReserveSettledWithCash,6
RestructuringReserveSettledWithoutCash,6
RestructuringReserveSettledWithoutCash1,6
RestructuringReserveSettledWithoutCash2,6
RestructuringReserveTranslationAdjustment,17
RestructuringReserveTranslationAndOtherAdjustment,3
RestructuringSettlementAndImpairmentProvisions,14
RetailRelatedInventoryMerchandise,14
RetailRelatedInventoryPackagingAndOtherSupplies,2
RetainedEarningsAccumulatedDeficit,3
RetainedEarningsCorrectionOfErrorNetOfTax,3
RetainedEarningsCumulativeEffectOfChangeInAccountingPrincipleNetOfTax,3
RetainedEarningsUnappropriated,6
RetainedEarningsUndistributedEarningsFromEquityMethodInvestees,3
RetainedInterestFairValueDisclosure,4
RetentionPayable,14
RetentionPayableDueFiveYearsOrMore,8
RetentionPayableDueOneYearOrLess,8
RetrospectiveEffectOfChangeInAccountingPrincipleTabularPresentationByFinancialStatementLineItemAmountOfApplicationAdjustment,6
RevenueFromAdministrativeServices,17
RevenueFromContractWithCustomerExcludingAssessedTax,6
RevenueFromContractWithCustomerIncludingAssessedTax,6
RevenueFromRelatedParties,14
RevenueNotFromContractWithCustomer,0
RevenueOilAndGasServices,17
RevenueOtherFinancialServices,17
RevenueRecognitionGiftCardsBreakage,2
RevenueRecognitionSalesReturnsReserveForSalesReturns,2
RevenueRemainingPerformanceObligation,6
RevenueRemainingPerformanceObligationPercentage,6
Revenues,17
RevenuesFromExternalCustomers,14
RevenuesFromTransactionsWithOtherOperatingSegmentsOfSameEntity,6
RevenuesNetOfInterestExpense,17
RevisionsOfPreviousQuantityEstimates,6
RightOfUseAssetObtainedInExchangeForFinanceLeaseLiability,1
RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,1
RiskWeightedAssets,14
RoyaltyIncomeNonoperating,17
SalariesWagesAndOfficersCompensation,2
SaleAndLeasebackTransactionGainLossNet,3
SaleLeasebackTransactionAccumulatedDepreciation,2
SaleLeasebackTransactionCurrentPeriodGainRecognized,3
SaleLeasebackTransactionDeferredGainNet,3
SaleLeasebackTransactionGrossProceedsFinancingActivities,16
SaleLeasebackTransactionGrossProceedsInvestingActivities,16
SaleLeasebackTransactionImputedInterestRate,13
SaleLeasebackTransactionNetBookValue,13
SaleLeasebackTransactionNetProceedsInvestingActivities,16
SaleLeasebackTransactionTransactionCostsInvestingActivities,16
SaleOfStockConsiderationReceivedOnTransaction,10
SaleOfStockNumberOfSharesIssuedInTransaction,10
SaleOfStockPercentageOfOwnershipAfterTransaction,10
SaleOfStockPercentageOfOwnershipBeforeTransaction,6
SaleOfStockPricePerShare,10
SalesAllowancesGoods,2
SalesAndExciseTaxPayableCurrent,15
SalesAndExciseTaxPayableCurrentAndNoncurrent,15
SalesAndTransfersOfOilAndGasProducedNetOfProductionCosts,2
SalesReturnsAndAllowancesGoods,2
SalesRevenueEnergyServices,17
SalesRevenueGoodsNet,17
SalesRevenueNet,17
SalesRevenueServicesGross,17
SalesRevenueServicesNet,17
SalesTypeAndDirectFinancingLeasesInterestIncome,2
SalesTypeAndDirectFinancingLeasesLeaseReceivable,2
SalesTypeAndDirectFinancingLeasesLeaseReceivableLeasePaymentsToBeReceivedRollingYearFive,2
SalesTypeAndDirectFinancingLeasesLeaseReceivablePaymentsToBeReceived,2
SalesTypeAndDirectFinancingLeasesLeaseReceivablePaymentsToBeReceivedFiveYears,2
SalesTypeAndDirectFinancingLeasesLeaseReceivablePaymentsToBeReceivedFourYears,2
SalesTypeAndDirectFinancingLeasesLeaseReceivablePaymentsToBeReceivedNextTwelveMonths,2
SalesTypeAndDirectFinancingLeasesLeaseReceivablePaymentsToBeReceivedRemainderOfFiscalYear,2
SalesTypeAndDirectFinancingLeasesLeaseReceivablePaymentsToBeReceivedThereafter,2
SalesTypeAndDirectFinancingLeasesLeaseReceivablePaymentsToBeReceivedThreeYears,2
SalesTypeAndDirectFinancingLeasesLeaseReceivablePaymentsToBeReceivedTwoYears,2
SalesTypeAndDirectFinancingLeasesLeaseReceivableUndiscountedExcessAmount,2
SalesTypeLeaseInterestIncomeLeaseReceivable,2
SalesTypeLeaseLeaseReceivable,2
SalesTypeLeaseNetInvestmentInLease,2
SalesTypeLeaseNetInvestmentInLeaseAfterAllowanceForCreditLoss,5
SalesTypeLeaseNetInvestmentInLeaseAfterAllowanceForCreditLossCurrent,5
SalesTypeLeaseNetInvestmentInLeaseAfterAllowanceForCreditLossNoncurrent,5
SalesTypeLeaseNetInvestmentInLeaseAllowanceForCreditLoss,5
SalesTypeLeaseRevenue,17
SalesTypeLeaseUnguaranteedResidualAsset,2
SecuredBorrowingsGrossDifferenceAmount,13
SecuredBorrowingsGrossIncludingNotSubjectToMasterNettingArrangement,0
SecuredDebt,14
SecuredDebtCurrent,15
SecuredDebtOther,14
SecuritiesBorrowed,14
SecuritiesBorrowedAmountOffsetAgainstCollateral,0
SecuritiesBorrowedCollateralObligationToReturnCash,0
SecuritiesBorrowedCollateralObligationToReturnSecurities,0
SecuritiesBorrowedFairValueOfCollateral,7
SecuritiesBorrowedGross,14
SecuritiesBorrowedGrossIncludingNotSubjectToMasterNettingArrangement,0
SecuritiesBorrowedLiability,14
SecuritiesBorrowedNotSubjectToMasterNettingArrangement,0
SecuritiesBorrowedNotSubjectToMasterNettingArrangementDeduction,0
SecuritiesBorrowedOffsetAgainstCollateralNetOfNotSubjectToMasterNettingArrangementPolicyElection,0
SecuritiesForReverseRepurchaseAgreements,0
SecuritiesHeldAsCollateralAtFairValue,7
SecuritiesLoaned,14
SecuritiesLoanedAmountOffsetAgainstCollateral,0
SecuritiesLoanedAndSecuritiesSoldUnderAgreementToRepurchaseGrossIncludingNotSubjectToMasterNettingArrangement,0
SecuritiesLoanedAsset,14
SecuritiesLoanedCollateralRightToReclaimCash,0
SecuritiesLoanedCollateralRightToReclaimSecurities,0
SecuritiesLoanedFairValueOfCollateral,7
SecuritiesLoanedGross,14
SecuritiesLoanedGrossIncludingNotSubjectToMasterNettingArrangement,0
SecuritiesLoanedIncludingNotSubjectToMasterNettingArrangementAndAssetsOtherThanSecuritiesTransferred,0
SecuritiesLoanedNotOffsetPolicyElectionDeduction,6
SecuritiesLoanedNotSubjectToMasterNettingArrangementDeduction,0
SecuritiesLoanedOffsetAgainstCollateralNetOfNotSubjectToMasterNettingArrangementPolicyElection,0
SecuritiesOwnedNotReadilyMarketable,0
SecuritiesPurchasedUnderAgreementsToResell,0
SecuritiesPurchasedUnderAgreementsToResellAmountOffsetAgainstCollateral,0
SecuritiesPurchasedUnderAgreementsToResellCollateralObligationToReturnCash,0
SecuritiesPurchasedUnderAgreementsToResellCollateralObligationToReturnSecurities,0
SecuritiesPurchasedUnderAgreementsToResellFairValueOfCollateral,0
SecuritiesPurchasedUnderAgreementsToResellGross,0
SecuritiesPurchasedUnderAgreementsToResellGrossIncludingNotSubjectToMasterNettingArrangement,0
SecuritiesPurchasedUnderAgreementsToResellLiability,0
SecuritiesPurchasedUnderAgreementsToResellNotOffsetPolicyElectionDeduction,6
SecuritiesPurchasedUnderAgreementsToResellNotSubjectToMasterNettingArrangement,0
SecuritiesPurchasedUnderAgreementsToResellNotSubjectToMasterNettingArrangementDeduction,0
SecuritiesPurchasedUnderAgreementsToResellOffsetAgainstCollateralNetOfNotSubjectToMasterNettingArrangementPolicyElection,0
SecuritiesReceivedAsCollateral,0
SecuritiesReceivedAsCollateralAmountRepledgedAndSold,0
SecuritiesReserveDepositRequiredAndMade,0
SecuritiesSegregatedUnderOtherRegulations,0
SecuritiesSegregatedUnderSecuritiesExchangeCommissionRegulation,0
SecuritiesSoldUnderAgreementsToRepurchase,0
SecuritiesSoldUnderAgreementsToRepurchaseAmountOffsetAgainstCollateral,0
SecuritiesSoldUnderAgreementsToRepurchaseAsset,0
SecuritiesSoldUnderAgreementsToRepurchaseCollateralRightToReclaimCash,0
SecuritiesSoldUnderAgreementsToRepurchaseCollateralRightToReclaimSecurities,0
SecuritiesSoldUnderAgreementsToRepurchaseFairValueOfCollateral,0
SecuritiesSoldUnderAgreementsToRepurchaseGross,0
SecuritiesSoldUnderAgreementsToRepurchaseGrossIncludingNotSubjectToMasterNettingArrangement,0
SecuritiesSoldUnderAgreementsToRepurchaseNotSubjectToMasterNettingArrangement,0
SecuritiesSoldUnderAgreementsToRepurchaseNotSubjectToMasterNettingArrangementDeduction,0
SecuritiesSoldUnderAgreementsToRepurchaseOffsetAgainstCollateralNetOfNotSubjectToMasterNettingArrangementPolicyElection,0
SecuritizationFinancialAssetForWhichTransferIsAccountedAsSaleGainLossOnSale,3
SecuritizedAssetsAndAnyOtherFinancialAssetsManagedTogetherPrincipalAmountOutstanding,13
SecurityDeposit,14
SecurityOwnedAndPledgedAsCollateralFairValue,0
SegmentExpenditureAdditionToLongLivedAssets,2
SegmentReportingAssetReconcilingItemAmount,13
SegmentReportingEntityConsolidatedAssets,13
SegmentReportingEntityConsolidatedRevenue,13
SegmentReportingIncomeBeforeIncomeTaxesExtraordinaryItemsDiscontinuedOperationsAndCumulativeEffect,3
SegmentReportingInformationAccountsReceivableNet,15
SegmentReportingInformationAmortizationExpense,17
SegmentReportingInformationAssets,14
SegmentReportingInformationDepreciationDepletionAndAmortizationExpense,17
SegmentReportingInformationExpendituresForAdditionsToLongLivedAssets,14
SegmentReportingInformationExtraordinaryItems,3
SegmentReportingInformationGoodwill,1
SegmentReportingInformationIncomeLossBeforeIncomeTaxes,3
SegmentReportingInformationIncomeTaxExpenseBenefit,12
SegmentReportingInformationInterestExpense,17
SegmentReportingInformationInterestIncomeExpenseNet,17
SegmentReportingInformationIntersegmentRevenue,17
SegmentReportingInformationNoninterestExpense,17
SegmentReportingInformationNoninterestIncome,17
SegmentReportingInformationOperatingIncomeLoss,17
SegmentReportingInformationOtherNoninterestExpense,17
SegmentReportingInformationProfitLoss,17
SegmentReportingInformationProvisionForCreditLosses,5
SegmentReportingInformationRevenue,17
SegmentReportingInformationRevenueFromExternalCustomers,2
SegmentReportingReconcilingItemForOperatingProfitLossFromSegmentToConsolidatedAmount,6
SegmentReportingReconcilingItemsAssets,2
SegmentReportingReconcilingItemsForOperatingProfitLoss,3
SegmentReportingReconcilingItemsRevenue,17
SegmentReportingSegmentAssets,14
SegmentReportingSegmentOperatingProfitLoss,3
SegmentReportingSegmentRevenue,17
SelfInsuranceReserve,14
SelfInsuranceReserveCurrent,15
SelfInsuranceReserveNoncurrent,14
SellingAndMarketingExpense,17
SellingExpense,17
SellingGeneralAndAdministrativeExpense,17
SeniorLongTermNotes,14
SeniorNotes,14
SensitivityAnalysisOfFairValueOfInterestsContinuedToBeHeldByTransferorServicingAssetsOrLiabilitiesImpactOf10PercentAdverseChangeInPrepaymentSpeed,6
SensitivityAnalysisOfFairValueOfInterestsContinuedToBeHeldByTransferorServicingAssetsOrLiabilitiesImpactOf20PercentAdverseChangeInPrepaymentSpeed,6
SensitivityAnalysisOfFairValueOfInterestsContinuedToBeHeldByTransferorServicingAssetsOrLiabilitiesImpactOfOtherThan10Or20PercentAdverseChangeInDiscountRate,6
SensitivityAnalysisOfFairValueOfInterestsContinuedToBeHeldByTransferorServicingAssetsOrLiabilitiesImpactOfOtherThan10Or20PercentAdverseChangeInDiscountRatePercent,6
SensitivityAnalysisOfFairValueOfInterestsContinuedToBeHeldByTransferorServicingAssetsOrLiabilitiesImpactOfOtherThan10Or20PercentAdverseChangeInPrepaymentSpeedPercent,6
SeparateAccountAssets,14
SeparateAccountsLiability,14
ServicingAsset,14
ServicingAssetAtAmortizedValue,13
ServicingAssetAtAmortizedValueAmortization,13
ServicingAssetAtAmortizedValueFairValue,13
ServicingAssetAtFairValueAdditions,7
ServicingAssetAtFairValueAmount,13
ServicingAssetAtFairValueChangesInFairValueResultingFromChangesInValuationInputs,7
ServicingAssetAtFairValueChangesInFairValueResultingFromChangesInValuationInputsOrChangesInAssumptions,7
ServicingAssetAtFairValueDisposals,7
ServicingAssetAtFairValueOtherChangesInFairValue,7
ServicingAssetAtFairValueOtherChangesThatAffectBalance,7
ServicingAssetAtFairValuePeriodIncreaseDecrease,13
SettlementAssetsCurrent,15
SettlementLiabilitiesCurrent,15
SeveranceCosts,17
SeveranceCosts1,17
ShareBasedCompensation,17
ShareBasedCompensationArrangementByShareBasedPaymentAwardAcceleratedCompensationCost,10
ShareBasedCompensationArrangementByShareBasedPaymentAwardCompensationCost,10
ShareBasedCompensationArrangementByShareBasedPaymentAwardDiscountFromMarketPriceOfferingDate,10
